timestamp,azure_region,service_type,demand_units,capacity_allocator,cost_usd,service_availability_pct,customer_demand_urgency,sla_priority_level
2023-01-13 19:00:00,India-South,Storage,789,Auto,4148.09,95.99,Low,Standard
2023-01-13 20:00:00,Europe-North,Compute,707,Hybrid,1100.58,97.91,High,Standard
2023-01-13 21:00:00,Europe-North,Compute,326,Auto,3418.18,96.49,Low,Mission-Critical
2023-01-13 22:00:00,US-East,Compute,622,Auto,1030.55,95.44,Low,Mission-Critical
2023-01-13 23:00:00,India-West,Storage,877,Manual,707.59,99.13,High,Mission-Critical
2023-01-14 00:00:00,US-West,Compute,288,Hybrid,4658.45,95.33,Medium,Standard
2023-01-14 01:00:00,US-East,Storage,308,Hybrid,905.51,98.16,Low,Mission-Critical
2023-01-14 02:00:00,US-West,Storage,112,Hybrid,1217.85,99.94,Low,Mission-Critical
2023-01-14 03:00:00,US-West,Compute,988,Hybrid,738.59,95.44,Low,Premium
2023-01-14 04:00:00,India-West,Storage,261,Auto,2404.43,96.1,Medium,Premium
2023-01-14 05:00:00,US-West,Compute,671,Hybrid,4606.08,98.8,Low,Premium
2023-01-14 06:00:00,US-West,Compute,592,Hybrid,1393.87,95.48,High,Premium
2023-01-14 07:00:00,India-West,Storage,534,Hybrid,2755.08,99.16,Low,Standard
2023-01-14 08:00:00,US-West,Compute,104,Manual,2116.15,95.0,Low,Mission-Critical
2023-01-14 09:00:00,US-West,Compute,301,Manual,1746.45,99.45,Low,Premium
2023-01-14 10:00:00,US-West,Compute,515,Manual,2903.55,95.33,Low,Standard
2023-01-14 11:00:00,US-East,Storage,111,Hybrid,2838.58,99.61,Low,Standard
2023-01-14 12:00:00,US-East,Storage,496,Auto,1860.9,99.32,Medium,Mission-Critical
2023-01-14 13:00:00,US-East,Storage,440,Auto,4267.76,97.7,Low,Standard
2023-01-14 14:00:00,India-West,Compute,851,Manual,360.54,98.89,Medium,Standard
2023-01-14 15:00:00,Europe-North,Compute,472,Manual,517.67,95.37,Low,Standard
2023-01-14 16:00:00,US-West,Storage,477,Hybrid,4954.83,95.68,Medium,Premium
2023-01-14 17:00:00,US-West,Storage,324,Manual,3763.65,96.85,Low,Premium
2023-01-14 18:00:00,India-West,Storage,281,Manual,4039.25,97.69,Low,Premium
2023-01-14 19:00:00,US-West,Storage,396,Manual,3053.24,99.34,High,Mission-Critical
2023-01-14 20:00:00,US-East,Storage,915,Manual,2157.32,97.71,Low,Mission-Critical
2023-01-14 21:00:00,Europe-North,Compute,406,Auto,3183.21,98.33,High,Mission-Critical
2023-01-14 22:00:00,India-South,Storage,530,Hybrid,553.67,98.4,Medium,Premium
2023-01-14 23:00:00,US-West,Compute,789,Auto,3813.07,99.39,Low,Standard
2023-01-15 00:00:00,US-East,Compute,217,Manual,2749.64,98.88,High,Standard
2023-01-15 01:00:00,India-South,Compute,451,Hybrid,4787.99,99.89,Medium,Mission-Critical
2023-01-15 02:00:00,Europe-North,Compute,687,Hybrid,3223.63,95.1,Medium,Mission-Critical
2023-01-15 03:00:00,India-South,Storage,145,Auto,843.29,96.04,High,Premium
2023-01-15 04:00:00,US-East,Compute,326,Auto,2440.0,99.65,Low,Mission-Critical
2023-01-15 05:00:00,India-South,Storage,455,Manual,383.33,98.96,High,Premium
2023-01-15 06:00:00,India-West,Compute,393,Auto,3752.6,96.34,High,Mission-Critical
2023-01-15 07:00:00,India-South,Storage,339,Manual,2558.97,99.87,Medium,Standard
2023-01-15 08:00:00,US-West,Storage,447,Manual,1911.3,99.35,High,Standard
2023-01-15 09:00:00,US-West,Compute,240,Manual,4845.89,95.32,Medium,Premium
2023-01-15 10:00:00,India-West,Storage,303,Hybrid,4708.93,99.06,High,Standard
2023-01-15 11:00:00,US-East,Compute,761,Hybrid,4768.88,98.92,High,Standard
2023-01-15 12:00:00,US-West,Storage,741,Auto,1182.75,96.11,Low,Standard
2023-01-15 13:00:00,Europe-North,Compute,960,Auto,3669.99,98.35,Low,Premium
2023-01-15 14:00:00,US-West,Compute,944,Hybrid,4732.37,99.85,Low,Mission-Critical
2023-01-15 15:00:00,US-West,Storage,368,Auto,2897.26,98.38,Medium,Mission-Critical
2023-01-15 16:00:00,US-East,Storage,412,Manual,1149.39,99.07,Low,Premium
2023-01-15 17:00:00,India-South,Compute,517,Manual,4107.28,95.5,Low,Mission-Critical
2023-01-15 18:00:00,US-West,Compute,236,Hybrid,4411.6,98.64,Medium,Standard
2023-01-15 19:00:00,India-West,Storage,727,Auto,3545.85,96.02,High,Standard
2023-01-15 20:00:00,India-South,Compute,450,Auto,1538.41,95.36,Medium,Standard
2023-01-15 21:00:00,Europe-North,Compute,260,Hybrid,1034.4,97.76,Low,Premium
2023-01-15 22:00:00,US-East,Compute,766,Manual,3158.92,98.75,Medium,Premium
2023-01-15 23:00:00,Europe-North,Storage,272,Manual,2465.72,97.73,Medium,Standard
2023-01-16 00:00:00,India-South,Compute,229,Auto,3377.04,99.66,Low,Premium
2023-01-16 01:00:00,India-South,Compute,178,Hybrid,647.33,98.48,High,Premium
2023-01-16 02:00:00,India-South,Storage,668,Hybrid,765.98,95.59,Low,Premium
2023-01-16 03:00:00,Europe-North,Compute,962,Manual,1878.16,99.67,Medium,Standard
2023-01-16 04:00:00,India-South,Compute,156,Manual,1367.93,95.76,Low,Premium
2023-01-16 05:00:00,Europe-North,Compute,499,Auto,3134.76,98.79,High,Premium
2023-01-16 06:00:00,India-South,Compute,462,Hybrid,1900.95,95.74,Medium,Standard
2023-01-16 07:00:00,India-West,Storage,434,Auto,3451.46,99.99,High,Mission-Critical
2023-01-16 08:00:00,India-South,Compute,233,Auto,3867.11,96.66,Low,Standard
2023-01-16 09:00:00,Europe-North,Compute,113,Hybrid,1017.12,97.48,Low,Standard
2023-01-16 10:00:00,US-West,Compute,382,Hybrid,4607.14,97.33,Medium,Premium
2023-01-16 11:00:00,India-South,Compute,905,Manual,3957.08,95.51,Low,Mission-Critical
2023-01-16 12:00:00,US-West,Compute,758,Hybrid,3171.23,97.47,High,Premium
2023-01-16 13:00:00,India-West,Storage,520,Auto,4553.75,95.75,Medium,Premium
2023-01-16 14:00:00,US-East,Storage,226,Auto,1402.76,99.01,High,Mission-Critical
2023-01-16 15:00:00,India-West,Compute,871,Hybrid,2166.39,99.79,High,Mission-Critical
2023-01-16 16:00:00,India-South,Compute,925,Auto,520.36,99.04,Medium,Standard
2023-01-16 17:00:00,US-West,Storage,317,Hybrid,2335.29,97.16,High,Standard
2023-01-16 18:00:00,US-West,Storage,844,Manual,2581.36,95.01,Medium,Standard
2023-01-16 19:00:00,Europe-North,Storage,980,Manual,3118.73,95.18,Medium,Premium
2023-01-16 20:00:00,US-West,Compute,779,Hybrid,413.79,97.48,High,Premium
2023-01-16 21:00:00,Europe-North,Compute,754,Auto,259.08,98.4,High,Mission-Critical
2023-01-16 22:00:00,US-East,Compute,588,Hybrid,2157.46,99.1,Medium,Mission-Critical
2023-01-16 23:00:00,India-South,Compute,359,Hybrid,1026.75,98.0,Low,Standard
2023-01-17 00:00:00,Europe-North,Compute,317,Manual,3818.06,99.89,Low,Premium
2023-01-17 01:00:00,US-East,Compute,919,Hybrid,3376.81,97.47,High,Mission-Critical
2023-01-17 02:00:00,US-West,Storage,757,Manual,1696.55,98.0,Low,Standard
2023-01-17 03:00:00,US-West,Storage,588,Manual,324.34,96.15,Low,Premium
2023-01-17 04:00:00,US-East,Compute,542,Hybrid,993.97,96.7,Medium,Standard
2023-01-17 05:00:00,US-West,Compute,198,Hybrid,3489.23,98.42,Medium,Mission-Critical
2023-01-17 06:00:00,US-East,Compute,281,Hybrid,4951.81,98.01,Low,Premium
2023-01-17 07:00:00,Europe-North,Storage,268,Hybrid,1699.66,96.85,High,Standard
2023-01-17 08:00:00,Europe-North,Storage,332,Manual,4029.78,95.56,Low,Standard
2023-01-17 09:00:00,US-East,Storage,192,Hybrid,4348.77,96.71,Medium,Standard
2023-01-17 10:00:00,Europe-North,Storage,728,Manual,336.09,95.22,Low,Premium
2023-01-17 11:00:00,Europe-North,Compute,571,Manual,4589.49,97.9,Low,Standard
2023-01-17 12:00:00,Europe-North,Storage,615,Auto,2384.39,96.62,High,Mission-Critical
2023-01-17 13:00:00,India-West,Storage,184,Manual,4824.79,96.9,Low,Premium
2023-01-17 14:00:00,India-South,Compute,778,Auto,2738.92,97.88,Medium,Mission-Critical
2023-01-17 15:00:00,US-West,Compute,618,Hybrid,1252.2,97.91,Medium,Standard
2023-01-17 16:00:00,India-West,Compute,480,Auto,4875.87,97.94,High,Premium
2023-01-17 17:00:00,Europe-North,Storage,506,Hybrid,1292.19,97.46,High,Premium
2023-01-17 18:00:00,US-East,Compute,331,Manual,4424.14,97.44,Low,Mission-Critical
2023-01-17 19:00:00,Europe-North,Storage,350,Auto,948.33,99.11,Low,Standard
2023-01-17 20:00:00,India-South,Storage,184,Hybrid,3406.36,97.34,High,Premium
2023-01-17 21:00:00,Europe-North,Storage,418,Hybrid,2115.33,97.68,High,Standard
2023-01-17 22:00:00,US-East,Storage,292,Auto,4862.89,99.94,Medium,Standard
2023-01-17 23:00:00,India-South,Compute,734,Auto,1005.39,95.91,Medium,Premium
2023-01-18 00:00:00,Europe-North,Compute,700,Hybrid,2103.09,98.63,Low,Standard
2023-01-18 01:00:00,India-South,Storage,706,Hybrid,3234.9,97.37,Low,Premium
2023-01-18 02:00:00,US-West,Compute,986,Manual,4890.34,99.15,High,Mission-Critical
2023-01-18 03:00:00,US-West,Storage,399,Hybrid,1588.93,97.02,Low,Mission-Critical
2023-01-18 04:00:00,Europe-North,Storage,457,Auto,2044.67,96.51,High,Premium
2023-01-18 05:00:00,India-South,Compute,656,Hybrid,2362.78,96.04,High,Premium
2023-01-18 06:00:00,US-East,Compute,864,Hybrid,1338.23,99.36,Low,Standard
2023-01-18 07:00:00,Europe-North,Storage,552,Auto,4105.04,98.59,Low,Premium
2023-01-18 08:00:00,US-West,Compute,984,Manual,550.78,95.38,Low,Mission-Critical
2023-01-18 09:00:00,US-West,Storage,662,Hybrid,3553.47,98.57,Medium,Standard
2023-01-18 10:00:00,Europe-North,Compute,605,Auto,2716.25,95.18,Medium,Mission-Critical
2023-01-18 11:00:00,India-South,Storage,164,Auto,1285.44,95.91,Medium,Mission-Critical
2023-01-18 12:00:00,US-West,Storage,665,Auto,2514.87,97.96,High,Mission-Critical
2023-01-18 13:00:00,India-South,Compute,321,Auto,4166.75,97.32,High,Standard
2023-01-18 14:00:00,US-West,Compute,565,Manual,2282.66,99.2,Medium,Mission-Critical
2023-01-18 15:00:00,US-West,Storage,171,Auto,697.3,98.04,Low,Mission-Critical
2023-01-18 16:00:00,India-West,Compute,987,Hybrid,299.93,99.82,High,Mission-Critical
2023-01-18 17:00:00,US-West,Compute,573,Manual,3911.2,99.28,Low,Premium
2023-01-18 18:00:00,US-East,Storage,779,Auto,1719.12,96.7,Low,Mission-Critical
2023-01-18 19:00:00,Europe-North,Storage,797,Hybrid,4663.1,99.17,High,Standard
2023-01-18 20:00:00,Europe-North,Compute,754,Manual,3124.02,99.35,High,Premium
2023-01-18 21:00:00,India-South,Compute,118,Hybrid,2237.79,99.85,Low,Mission-Critical
2023-01-18 22:00:00,US-West,Storage,621,Manual,2865.88,95.06,Medium,Premium
2023-01-18 23:00:00,US-East,Storage,883,Auto,2339.95,99.37,High,Standard
2023-01-19 00:00:00,India-South,Storage,782,Hybrid,4538.47,95.35,High,Premium
2023-01-19 01:00:00,India-West,Storage,514,Auto,2344.31,97.64,High,Standard
2023-01-19 02:00:00,India-South,Storage,463,Manual,609.92,97.07,Medium,Mission-Critical
2023-01-19 03:00:00,India-South,Storage,627,Auto,3025.73,99.6,Medium,Premium
2023-01-19 04:00:00,US-West,Storage,179,Auto,3152.61,97.03,Low,Premium
2023-01-19 05:00:00,India-West,Storage,895,Hybrid,3850.12,97.98,High,Standard
2023-01-19 06:00:00,India-South,Compute,289,Auto,4673.09,98.46,High,Mission-Critical
2023-01-19 07:00:00,US-East,Compute,247,Auto,2271.1,95.1,High,Standard
2023-01-19 08:00:00,US-East,Compute,774,Auto,1825.18,97.95,Medium,Premium
2023-01-19 09:00:00,Europe-North,Storage,542,Manual,2504.78,97.59,High,Standard
2023-01-19 10:00:00,India-West,Compute,364,Hybrid,4510.97,97.97,High,Standard
2023-01-19 11:00:00,India-West,Storage,971,Hybrid,4901.91,95.38,Low,Mission-Critical
2023-01-19 12:00:00,Europe-North,Compute,749,Auto,4859.05,95.28,Medium,Premium
2023-01-19 13:00:00,India-South,Storage,608,Hybrid,1225.51,95.89,Low,Standard
2023-01-19 14:00:00,India-West,Storage,400,Manual,2534.79,99.35,High,Mission-Critical
2023-01-19 15:00:00,US-East,Compute,565,Manual,1371.42,96.78,Low,Premium
2023-01-19 16:00:00,US-East,Storage,464,Auto,1903.12,97.17,High,Mission-Critical
2023-01-19 17:00:00,US-West,Compute,498,Auto,255.25,96.95,High,Mission-Critical
2023-01-19 18:00:00,India-West,Compute,592,Manual,886.95,98.57,Low,Mission-Critical
2023-01-19 19:00:00,India-South,Compute,641,Manual,2045.67,96.3,Low,Premium
2023-01-19 20:00:00,Europe-North,Compute,915,Manual,1887.05,95.34,High,Premium
2023-01-19 21:00:00,Europe-North,Compute,579,Auto,1466.28,96.89,Medium,Mission-Critical
2023-01-19 22:00:00,India-South,Compute,267,Manual,1228.52,98.64,Medium,Premium
2023-01-19 23:00:00,US-West,Compute,702,Auto,3769.88,99.57,Low,Mission-Critical
2023-01-20 00:00:00,Europe-North,Compute,190,Manual,1543.29,95.25,Medium,Mission-Critical
2023-01-20 01:00:00,India-West,Compute,822,Manual,3562.06,99.05,Medium,Standard
2023-01-20 02:00:00,US-West,Storage,941,Hybrid,1906.26,95.33,High,Premium
2023-01-20 03:00:00,India-West,Storage,399,Manual,4029.7,96.65,Low,Mission-Critical
2023-01-20 04:00:00,US-East,Compute,273,Auto,919.44,95.11,Low,Mission-Critical
2023-01-20 05:00:00,US-West,Storage,745,Manual,872.26,99.56,Low,Standard
2023-01-20 06:00:00,Europe-North,Storage,472,Hybrid,3430.39,98.53,Low,Standard
2023-01-20 07:00:00,US-West,Compute,123,Manual,4583.08,96.85,High,Mission-Critical
2023-01-20 08:00:00,US-West,Compute,300,Manual,800.63,96.89,High,Mission-Critical
2023-01-20 09:00:00,US-West,Storage,830,Manual,461.15,98.2,Medium,Standard
2023-01-20 10:00:00,US-West,Compute,106,Auto,4679.72,95.45,Low,Standard
2023-01-20 11:00:00,India-West,Compute,105,Manual,674.9,95.73,High,Premium
2023-01-20 12:00:00,US-East,Compute,729,Manual,1326.8,99.24,High,Standard
2023-01-20 13:00:00,India-South,Storage,260,Manual,4654.52,96.01,Low,Premium
2023-01-20 14:00:00,US-West,Compute,696,Hybrid,4034.3,98.63,Medium,Standard
2023-01-20 15:00:00,Europe-North,Storage,977,Auto,1779.51,96.13,Medium,Mission-Critical
2023-01-20 16:00:00,US-West,Compute,347,Auto,4777.19,95.44,High,Premium
2023-01-20 17:00:00,Europe-North,Compute,265,Hybrid,2883.44,99.5,High,Premium
2023-01-20 18:00:00,India-West,Storage,527,Auto,454.02,99.51,Low,Mission-Critical
2023-01-20 19:00:00,Europe-North,Compute,244,Hybrid,3545.03,98.03,Low,Mission-Critical
2023-01-20 20:00:00,India-South,Storage,610,Manual,2732.66,97.31,Medium,Standard
2023-01-20 21:00:00,US-East,Storage,642,Auto,2905.68,97.76,High,Premium
2023-01-20 22:00:00,Europe-North,Compute,608,Manual,4971.11,97.04,Medium,Mission-Critical
2023-01-20 23:00:00,Europe-North,Compute,319,Manual,847.32,98.79,Medium,Premium
2023-01-21 00:00:00,US-East,Storage,744,Auto,3318.3,98.77,Medium,Premium
2023-01-21 01:00:00,India-South,Storage,675,Manual,2347.83,99.09,Medium,Standard
2023-01-21 02:00:00,US-West,Compute,175,Manual,1432.28,97.61,High,Premium
2023-01-21 03:00:00,Europe-North,Compute,742,Hybrid,3498.37,99.01,Medium,Standard
2023-01-21 04:00:00,US-East,Compute,923,Auto,3374.24,95.78,High,Premium
2023-01-21 05:00:00,India-West,Compute,418,Manual,4296.83,95.15,High,Premium
2023-01-21 06:00:00,US-East,Compute,972,Hybrid,4406.46,98.24,Low,Premium
2023-01-21 07:00:00,India-West,Storage,137,Auto,2852.92,95.53,Medium,Standard
2023-01-21 08:00:00,India-South,Storage,665,Manual,1695.31,97.75,Medium,Standard
2023-01-21 09:00:00,US-West,Storage,741,Manual,2694.94,98.61,High,Premium
2023-01-21 10:00:00,US-East,Storage,829,Manual,1860.35,97.04,Medium,Mission-Critical
2023-01-21 11:00:00,Europe-North,Compute,613,Manual,1459.04,95.22,Medium,Mission-Critical
2023-01-21 12:00:00,India-South,Storage,345,Manual,2802.72,99.44,Medium,Mission-Critical
2023-01-21 13:00:00,US-East,Compute,239,Auto,3323.88,95.22,Low,Mission-Critical
2023-01-21 14:00:00,Europe-North,Compute,907,Auto,2993.8,99.52,High,Mission-Critical
2023-01-21 15:00:00,US-East,Compute,357,Hybrid,4776.66,95.26,High,Premium
2023-01-21 16:00:00,India-West,Compute,716,Hybrid,1563.32,98.68,Low,Mission-Critical
2023-01-21 17:00:00,US-East,Compute,480,Hybrid,1924.47,99.62,High,Mission-Critical
2023-01-21 18:00:00,US-East,Storage,947,Auto,3371.45,99.53,Medium,Premium
2023-01-21 19:00:00,US-East,Compute,577,Auto,3041.76,99.47,Medium,Mission-Critical
2023-01-21 20:00:00,India-South,Compute,284,Auto,109.13,99.42,Medium,Standard
2023-01-21 21:00:00,US-East,Compute,402,Manual,1630.2,97.55,Low,Mission-Critical
2023-01-21 22:00:00,Europe-North,Storage,593,Auto,1343.43,97.79,Low,Mission-Critical
2023-01-21 23:00:00,India-West,Compute,855,Auto,4215.58,98.1,Low,Premium
2023-01-22 00:00:00,India-West,Compute,263,Manual,4344.62,99.48,Medium,Standard
2023-01-22 01:00:00,US-East,Compute,743,Hybrid,1491.08,99.19,High,Premium
2023-01-22 02:00:00,India-South,Storage,302,Hybrid,600.15,98.91,Low,Standard
2023-01-22 03:00:00,India-South,Compute,507,Hybrid,1105.49,98.38,Medium,Premium
2023-01-22 04:00:00,Europe-North,Storage,309,Manual,965.19,98.09,Medium,Premium
2023-01-22 05:00:00,US-East,Storage,958,Manual,1263.43,99.61,Medium,Standard
2023-01-22 06:00:00,India-West,Compute,200,Manual,1249.76,95.96,Medium,Standard
2023-01-22 07:00:00,India-South,Storage,545,Auto,2451.21,95.96,High,Standard
2023-01-22 08:00:00,US-East,Storage,997,Hybrid,1666.24,99.91,Medium,Standard
2023-01-22 09:00:00,India-South,Compute,882,Manual,2843.13,97.77,Medium,Mission-Critical
2023-01-22 10:00:00,India-South,Compute,660,Manual,1786.26,97.42,High,Mission-Critical
2023-01-22 11:00:00,India-West,Compute,467,Hybrid,4091.92,99.25,High,Mission-Critical
2023-01-22 12:00:00,US-West,Compute,338,Hybrid,4758.88,99.25,Medium,Standard
2023-01-22 13:00:00,Europe-North,Storage,826,Auto,2079.2,95.88,Low,Mission-Critical
2023-01-22 14:00:00,Europe-North,Storage,390,Hybrid,342.4,95.87,Low,Mission-Critical
2023-01-22 15:00:00,India-West,Compute,471,Manual,1273.93,98.98,Medium,Mission-Critical
2023-01-22 16:00:00,India-South,Compute,961,Auto,599.11,98.93,High,Mission-Critical
2023-01-22 17:00:00,US-East,Compute,530,Hybrid,1789.34,96.13,Medium,Standard
2023-01-22 18:00:00,India-South,Storage,379,Auto,3261.06,99.21,Medium,Premium
2023-01-22 19:00:00,India-West,Compute,566,Manual,2642.65,97.4,High,Standard
2023-01-22 20:00:00,Europe-North,Storage,415,Manual,1290.09,97.35,High,Premium
2023-01-22 21:00:00,India-South,Storage,176,Manual,3859.57,99.93,Low,Standard
2023-01-22 22:00:00,Europe-North,Storage,915,Manual,744.26,97.6,Low,Standard
2023-01-22 23:00:00,US-East,Storage,250,Auto,1218.16,95.69,Medium,Mission-Critical
2023-01-23 00:00:00,Europe-North,Compute,495,Auto,3412.63,96.4,High,Mission-Critical
2023-01-23 01:00:00,Europe-North,Compute,595,Manual,1066.45,96.67,Medium,Standard
2023-01-23 02:00:00,US-West,Compute,396,Auto,3425.94,99.79,Medium,Mission-Critical
2023-01-23 03:00:00,US-West,Storage,768,Manual,4887.01,96.32,High,Premium
2023-01-23 04:00:00,US-West,Storage,809,Manual,4173.63,97.15,Low,Premium
2023-01-23 05:00:00,Europe-North,Compute,995,Hybrid,884.05,98.75,Medium,Mission-Critical
2023-01-23 06:00:00,India-West,Storage,506,Auto,2650.44,96.37,High,Mission-Critical
2023-01-23 07:00:00,Europe-North,Storage,386,Hybrid,2169.38,98.51,Low,Standard
2023-01-23 08:00:00,India-West,Storage,592,Manual,4959.18,96.04,Low,Standard
2023-01-23 09:00:00,India-West,Compute,635,Hybrid,4825.56,96.21,High,Standard
2023-01-23 10:00:00,US-West,Compute,555,Manual,722.85,99.93,High,Mission-Critical
2023-01-23 11:00:00,India-South,Compute,591,Manual,4552.78,96.84,High,Mission-Critical
2023-01-23 12:00:00,US-East,Storage,108,Manual,1047.75,98.65,Medium,Standard
2023-01-23 13:00:00,US-West,Compute,231,Auto,1665.31,99.2,Medium,Mission-Critical
2023-01-23 14:00:00,US-West,Compute,176,Manual,1831.7,96.73,High,Premium
2023-01-23 15:00:00,India-South,Compute,837,Manual,1505.43,96.79,Medium,Premium
2023-01-23 16:00:00,US-East,Storage,230,Auto,4280.89,98.87,Medium,Premium
2023-01-23 17:00:00,Europe-North,Storage,987,Auto,1716.67,98.04,High,Standard
2023-01-23 18:00:00,Europe-North,Storage,511,Manual,4102.02,96.81,Medium,Standard
2023-01-23 19:00:00,US-West,Storage,189,Auto,4972.45,98.75,High,Premium
2023-01-23 20:00:00,US-East,Storage,597,Manual,4219.73,99.32,Medium,Premium
2023-01-23 21:00:00,US-West,Compute,728,Hybrid,1796.1,96.18,High,Premium
2023-01-23 22:00:00,India-West,Compute,721,Auto,3585.14,95.12,Medium,Mission-Critical
2023-01-23 23:00:00,US-West,Storage,988,Hybrid,2716.22,96.37,Low,Premium
2023-01-24 00:00:00,US-West,Storage,453,Manual,3953.94,98.37,Low,Premium
2023-01-24 01:00:00,Europe-North,Compute,370,Auto,850.18,99.58,High,Standard
2023-01-24 02:00:00,Europe-North,Storage,491,Auto,3226.86,99.32,Medium,Standard
2023-01-24 03:00:00,Europe-North,Storage,531,Manual,3890.97,96.11,High,Mission-Critical
2023-01-24 04:00:00,India-West,Storage,838,Auto,3830.03,99.41,Low,Premium
2023-01-24 05:00:00,Europe-North,Storage,571,Auto,4821.61,99.05,Low,Standard
2023-01-24 06:00:00,US-East,Storage,855,Auto,386.22,98.67,Low,Mission-Critical
2023-01-24 07:00:00,India-South,Compute,407,Hybrid,1794.32,98.44,Low,Mission-Critical
2023-01-24 08:00:00,US-East,Compute,607,Manual,2435.11,99.04,Low,Mission-Critical
2023-01-24 09:00:00,US-East,Storage,154,Manual,1617.84,99.31,Medium,Standard
2023-01-24 10:00:00,Europe-North,Storage,136,Manual,1617.97,99.1,High,Premium
2023-01-24 11:00:00,India-South,Compute,999,Auto,963.03,95.61,High,Premium
2023-01-24 12:00:00,India-South,Storage,154,Auto,4083.46,98.61,Medium,Premium
2023-01-24 13:00:00,India-South,Compute,623,Auto,4549.54,99.21,Medium,Mission-Critical
2023-01-24 14:00:00,India-West,Storage,562,Manual,503.4,95.93,High,Standard
2023-01-24 15:00:00,Europe-North,Compute,796,Hybrid,859.0,96.07,Low,Standard
